generation,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,score19,score20,score21,score22,score23,score24,score25,score26,score27,score28,score29,score30,score31,score32,score33,score34,score35,score36,score37,score38,score39,score40,score41,score42,score43,score44,score45,score46,score47,score48,score49,score50,score51,score52,score53,score54,score55,score56,score57,score58,score59,score60
10,5,4,6,7,5,6,20,6,5,10,16,5,9,5,4,4,5,4,10,5,5,5,5,5,7,5,6,5,4,7,5,11,4,5,4,6,7,4,5,5,6,5,22,5,7,5,8,10,5,5,5,4,5,5,15,6,6,5,5,5
11,5,4,6,7,5,6,20,6,5,10,16,5,10,5,4,4,5,4,10,5,5,5,5,6,9,5,6,5,4,7,5,12,4,5,4,6,7,4,5,5,6,5,34,5,6,5,8,18,5,5,5,5,5,5,15,6,6,5,5,5
12,5,4,6,7,5,6,20,6,5,10,17,5,13,5,4,4,5,4,10,5,5,5,5,6,12,7,6,5,4,7,5,12,4,6,4,6,7,4,5,5,6,5,34,5,6,5,8,18,5,5,5,5,5,5,18,5,6,6,5,5
13,5,4,6,7,5,6,20,6,5,10,38,5,19,6,5,4,5,4,10,5,5,5,5,6,12,7,6,5,4,7,5,12,4,6,4,6,7,4,6,5,7,5,39,6,6,5,6,18,5,5,5,5,5,5,16,5,6,6,5,7
14,5,4,6,7,5,6,37,6,5,10,36,5,19,6,5,4,5,4,12,5,5,5,5,6,18,7,6,5,4,7,5,12,4,6,4,6,7,4,6,5,7,5,39,6,6,5,6,18,5,5,5,5,6,5,16,5,6,6,6,6
15,5,5,6,7,5,6,37,6,5,10,38,5,19,6,5,4,5,4,12,5,5,5,6,6,18,7,6,5,4,7,5,12,4,6,4,6,7,4,6,5,7,5,39,8,6,5,6,18,5,5,5,5,6,5,17,5,6,6,6,6
16,15,5,6,7,5,6,37,6,5,10,38,5,19,6,5,4,8,5,12,5,5,5,6,6,18,7,6,5,4,7,5,12,4,6,4,6,7,4,6,5,8,5,39,9,6,5,6,18,5,6,6,5,6,5,19,5,7,6,6,6
17,15,5,7,7,5,6,37,7,5,10,38,5,19,6,5,4,8,5,12,5,5,5,7,6,18,7,8,5,5,7,5,12,4,6,4,6,7,4,6,5,8,6,39,10,6,5,6,18,5,6,6,5,6,5,19,5,7,6,6,6
18,15,5,7,7,5,6,37,7,5,10,38,5,19,6,5,4,11,5,14,5,5,5,7,6,18,7,8,5,5,7,5,12,6,6,4,6,7,4,6,5,8,6,39,10,6,5,6,22,5,6,6,5,6,6,19,5,7,6,6,7
19,15,5,7,7,5,8,37,7,5,10,38,5,19,6,5,4,11,5,14,5,5,5,7,6,18,7,8,5,5,7,5,12,6,6,4,6,7,4,6,5,8,8,39,12,6,5,8,21,5,6,6,5,6,6,23,5,7,6,6,7
20,15,5,7,7,5,8,40,7,5,10,38,5,19,6,5,4,20,5,14,5,5,5,7,6,24,7,8,5,5,7,5,14,6,6,5,6,7,4,6,5,9,11,39,12,6,5,13,21,5,6,6,5,6,6,23,5,7,6,6,7
21,14,5,7,9,5,8,40,7,5,10,38,5,19,6,5,4,21,5,17,5,5,5,8,6,24,10,8,5,5,7,5,14,6,6,5,6,8,4,6,5,9,16,39,12,6,5,13,21,5,6,6,5,6,6,23,5,7,6,6,7
22,15,5,7,9,5,9,40,7,5,10,38,5,19,6,5,4,21,5,17,5,5,5,8,6,23,10,8,5,5,7,7,14,6,6,5,6,10,6,6,5,9,20,39,12,6,5,13,27,5,6,6,5,6,6,23,5,7,6,6,9
23,15,5,7,9,5,10,40,7,5,25,38,6,19,6,5,4,21,5,17,5,5,5,8,6,28,10,8,5,5,7,7,14,6,6,5,6,10,6,7,5,9,20,39,15,6,5,13,27,5,6,6,5,6,6,23,5,7,6,6,8
24,21,5,7,11,5,10,40,7,5,25,38,6,19,6,5,5,23,5,17,5,5,5,8,6,50,10,8,5,5,7,7,18,6,6,5,6,12,6,7,5,10,20,38,22,6,5,13,27,5,6,6,5,6,6,23,5,7,6,6,18
25,21,5,7,18,5,13,40,7,6,28,38,10,19,6,5,5,23,5,17,5,5,5,8,6,50,10,8,5,5,7,7,18,6,6,5,6,12,6,7,5,13,20,38,22,6,5,13,27,5,7,6,5,6,6,23,5,7,6,6,20
26,21,5,7,22,5,16,40,7,6,34,38,10,23,6,5,5,23,5,21,5,5,5,8,6,50,16,8,5,5,7,6,18,6,6,5,6,12,5,7,5,17,21,38,22,6,5,13,27,7,10,6,5,6,6,23,5,7,6,6,20
27,27,5,7,22,5,17,40,7,6,34,45,12,23,6,5,5,23,5,21,5,5,5,16,14,50,16,8,5,5,9,6,18,6,6,5,6,12,5,7,5,17,21,45,22,6,5,13,27,10,10,6,5,6,6,23,5,6,6,6,21
28,27,5,7,31,5,17,62,7,6,34,45,21,23,6,5,5,28,5,21,5,5,5,27,14,45,25,8,5,5,9,6,18,6,6,5,6,19,5,7,6,16,27,45,23,6,5,13,27,10,10,6,5,6,6,23,5,6,6,6,21
29,27,5,7,35,5,20,62,7,6,34,45,29,23,6,5,5,28,5,21,5,5,5,27,19,45,25,8,5,5,9,6,18,6,6,5,6,28,5,7,6,16,27,45,23,6,5,15,29,10,10,7,5,6,6,23,5,6,12,6,45
30,27,5,7,35,5,20,62,7,6,34,45,31,28,6,5,5,28,5,21,5,5,5,27,19,45,25,8,5,5,9,6,18,6,6,5,6,28,5,8,6,24,27,48,35,6,5,16,29,11,12,7,6,6,6,29,5,6,12,6,45
31,27,5,7,35,5,21,63,7,6,32,45,31,28,6,5,5,28,5,21,5,5,5,27,19,49,25,8,5,6,9,6,18,6,6,5,6,28,5,13,6,23,27,48,35,6,5,16,29,11,13,7,6,6,6,29,5,6,12,6,43
32,27,5,7,35,5,21,63,7,6,39,45,38,30,6,5,5,28,5,24,5,6,5,35,19,49,25,8,5,6,9,6,18,6,6,5,6,28,5,23,6,23,33,48,35,6,5,16,29,11,13,7,6,6,11,29,5,6,13,6,43
33,27,5,7,35,5,21,63,7,6,39,49,43,36,6,5,5,38,5,24,5,6,5,35,19,49,25,8,5,6,9,6,18,6,6,5,6,28,5,23,6,23,33,48,35,6,5,16,29,16,13,7,6,6,15,29,5,8,18,6,43
34,27,5,7,35,5,21,75,7,6,39,56,43,36,6,5,5,38,5,24,5,6,5,35,19,60,25,8,5,6,9,6,18,6,6,5,6,28,5,30,6,23,33,48,35,6,5,17,29,16,15,7,6,7,15,29,5,8,18,6,43
35,32,5,7,50,5,21,75,7,6,39,56,43,36,6,5,5,38,5,24,6,6,5,35,21,60,25,8,5,6,11,6,18,6,6,5,6,28,5,30,6,22,33,48,31,6,5,25,35,13,15,7,6,7,16,29,5,8,26,6,45
36,32,5,7,50,5,21,74,7,6,36,56,43,41,6,5,5,38,5,27,6,6,5,39,21,60,25,8,5,6,12,9,18,6,6,5,6,28,5,42,6,22,33,48,39,6,5,25,39,15,17,9,6,7,16,29,5,11,26,6,51
37,32,5,7,48,5,21,75,7,6,36,56,43,41,7,5,5,38,5,27,6,6,5,47,21,60,36,8,6,6,14,10,18,6,6,5,6,28,5,50,6,22,33,48,39,6,5,25,43,15,17,9,6,7,18,29,5,12,26,6,49
38,32,5,7,48,5,25,75,10,6,47,56,43,41,7,5,5,38,5,27,6,7,5,63,25,60,36,8,6,6,18,10,23,6,6,5,6,28,5,50,6,22,33,48,39,6,5,25,40,25,23,9,6,7,18,29,5,15,26,6,49
39,32,5,7,48,5,25,75,10,6,47,56,43,44,7,5,5,38,5,27,6,7,5,66,25,56,38,8,6,6,18,10,23,6,6,5,6,28,5,50,6,41,33,48,39,6,5,25,40,25,23,9,6,7,18,29,5,15,26,6,49
40,32,5,7,48,5,25,75,10,6,47,56,43,44,7,5,5,38,5,27,6,7,5,66,25,56,38,8,6,6,21,11,23,6,6,5,6,28,5,50,6,41,33,55,39,7,5,25,40,25,23,9,6,7,18,29,5,15,26,8,49
41,32,5,7,48,5,25,75,10,6,47,66,75,44,7,5,5,37,5,27,6,7,5,66,38,56,38,8,6,6,21,27,23,6,6,5,6,28,5,49,6,41,33,55,39,7,5,25,40,25,23,9,6,7,20,29,5,15,26,9,57
42,35,5,7,48,5,25,75,10,6,50,65,75,44,7,5,5,37,5,27,6,7,5,92,38,61,55,8,6,6,24,27,23,6,6,5,6,28,5,74,6,44,33,55,39,7,5,25,51,25,23,9,6,7,25,29,5,15,24,9,57
43,35,5,7,48,5,25,75,10,6,50,65,75,44,9,5,5,38,5,27,6,7,5,92,38,61,55,8,6,6,24,27,23,6,6,5,6,28,5,74,6,44,33,55,39,7,5,25,51,25,29,9,6,7,29,33,5,15,24,11,57
44,47,5,7,48,5,37,75,13,6,50,65,75,44,14,6,5,38,5,27,6,7,5,92,38,61,55,8,6,6,24,27,23,6,6,5,6,26,5,74,7,56,33,59,52,7,5,25,51,25,29,9,6,7,29,33,5,15,24,17,57
45,47,5,7,48,5,41,75,13,6,50,67,75,44,14,6,5,40,5,27,6,7,5,92,38,61,55,10,6,6,24,27,23,6,6,5,6,26,5,74,7,55,45,72,52,7,5,25,51,31,29,9,6,7,29,34,5,20,24,17,57
46,70,5,8,48,5,46,75,13,6,55,71,75,63,14,6,5,44,5,39,6,7,5,92,38,61,55,13,6,6,24,27,30,6,6,5,6,26,5,73,7,55,58,72,52,7,5,25,51,31,29,9,6,7,39,38,5,23,24,17,57
47,70,5,8,48,5,46,75,13,6,55,71,75,63,14,6,5,44,5,39,6,7,5,92,38,61,74,13,6,6,25,27,30,6,6,5,6,26,5,73,7,58,58,72,52,7,5,25,53,31,29,9,6,7,39,38,5,23,34,17,72
48,70,5,8,48,5,46,75,13,6,55,71,75,64,14,6,5,51,5,39,6,7,5,92,37,68,74,15,6,6,25,27,30,6,6,5,6,26,5,76,7,58,58,72,52,7,5,25,53,31,29,9,6,7,39,38,5,29,45,17,72
49,72,5,8,48,5,46,75,13,6,55,71,75,64,14,6,5,51,5,39,6,7,5,92,37,68,74,15,6,6,24,25,30,6,6,5,6,26,5,76,7,58,58,69,52,7,5,25,53,31,29,9,6,7,39,67,5,34,45,17,72
50,72,5,11,48,5,46,75,13,6,55,71,75,64,14,6,5,51,5,44,6,7,5,92,37,68,74,16,6,6,30,25,30,6,6,5,6,26,5,76,7,58,58,69,52,7,5,25,67,31,29,9,6,7,39,67,5,37,45,17,72
