generation,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,score19,score20,score21,score22,score23,score24,score25,score26,score27,score28,score29,score30,score31,score32,score33,score34,score35,score36,score37,score38,score39,score40,score41,score42,score43,score44,score45,score46,score47,score48,score49,score50,score51,score52,score53,score54,score55,score56,score57,score58,score59,score60
10,30,8,12,5,5,6,5,6,13,5,5,5,5,5,6,5,6,6,7,7,5,5,5,5,7,5,5,4,8,5,14,6,5,5,5,5,4,5,9,17,6,5,4,10,4,14,7,7,26,6,15,5,4,6,6,4,5,19,5,5
11,30,8,12,5,5,6,7,6,12,5,5,5,5,5,6,5,6,6,7,6,5,5,5,5,7,5,5,4,8,5,16,6,5,5,6,5,4,5,11,17,6,5,4,10,4,14,7,7,25,6,14,5,4,6,6,4,5,21,5,5
12,33,7,12,6,5,6,7,6,20,5,5,5,5,5,6,8,7,6,7,6,5,5,5,7,7,5,5,4,8,5,21,6,5,5,6,5,4,5,11,20,8,6,4,12,4,21,7,7,25,6,16,5,5,7,6,4,5,21,5,6
13,33,7,12,6,5,6,7,6,20,5,5,6,5,5,6,8,9,6,7,6,5,5,5,6,7,5,5,4,8,5,26,6,5,5,6,6,4,5,24,24,8,6,4,12,4,21,9,7,25,6,16,5,5,20,6,5,5,28,5,6
14,40,7,12,5,5,7,7,6,17,5,5,6,5,5,6,8,12,5,7,6,5,5,5,6,7,5,5,4,8,5,27,7,5,5,6,6,6,5,24,24,8,6,4,12,4,21,16,7,25,6,16,5,5,20,7,5,5,28,5,6
15,48,7,12,5,6,7,7,6,21,5,5,6,5,5,6,9,18,5,9,6,5,5,5,7,7,5,5,4,8,5,27,7,5,5,6,6,6,5,24,22,7,6,8,12,4,21,16,7,25,6,16,5,5,20,9,5,5,28,5,6
16,49,7,12,5,7,7,7,5,21,5,5,6,5,5,6,10,18,5,9,6,5,5,5,7,7,5,5,4,8,5,27,7,5,5,6,6,6,5,28,22,10,6,8,12,4,21,16,7,36,6,16,5,5,20,8,5,5,28,5,6
17,49,7,12,5,6,7,7,5,21,5,5,6,5,6,6,15,17,5,10,6,5,5,9,7,7,5,5,4,8,5,27,7,5,5,6,6,6,5,28,22,10,6,8,12,4,21,17,7,36,6,16,5,5,20,8,5,5,28,5,6
18,49,7,12,5,6,7,10,5,21,5,5,6,5,6,6,15,17,5,15,6,5,5,9,7,7,5,5,4,8,5,27,10,5,5,6,6,6,5,44,23,13,6,8,14,4,21,17,7,34,5,16,5,5,20,9,5,5,28,5,6
19,49,10,12,5,8,7,13,5,21,5,5,6,5,6,6,15,17,5,15,6,5,5,9,7,9,5,5,4,8,5,27,17,5,5,6,6,6,5,44,23,19,6,8,14,5,21,17,7,41,5,20,5,5,20,9,5,5,28,5,6
20,49,21,15,5,11,7,21,5,21,5,5,6,5,6,6,15,20,5,23,6,6,5,9,7,10,5,5,4,8,5,27,28,6,6,6,6,6,5,56,23,19,6,8,14,5,21,17,7,56,6,20,5,5,20,12,5,5,31,5,6
21,67,21,15,5,11,7,21,5,21,5,5,6,5,6,6,14,20,5,29,6,6,5,9,7,11,5,5,4,7,5,27,28,6,6,6,6,6,5,56,23,19,6,8,14,5,21,17,7,56,6,25,5,5,20,13,5,5,37,5,6
22,75,21,15,5,15,7,21,5,20,5,5,6,5,6,6,14,20,5,29,6,6,5,9,9,14,5,5,4,10,5,27,25,6,7,6,6,6,5,54,23,19,6,8,16,5,21,17,10,63,6,28,5,5,20,13,7,5,49,5,6
23,75,20,15,5,15,7,21,5,25,6,5,6,5,6,6,14,20,5,28,6,6,5,9,17,14,5,5,4,13,5,27,25,6,7,6,6,6,5,54,23,24,6,8,25,5,21,17,10,67,6,28,5,5,20,17,7,5,66,5,6
24,75,23,15,5,15,7,21,5,25,6,5,6,5,6,6,15,20,5,28,6,6,5,9,17,14,5,5,4,13,5,27,37,6,7,6,6,6,5,54,30,25,6,8,25,5,21,17,9,76,6,28,5,5,20,17,7,5,68,5,6
25,77,23,15,5,15,7,21,5,25,6,5,6,5,6,6,15,20,5,28,9,6,5,9,17,16,5,5,4,13,5,37,32,6,11,6,6,6,5,54,30,28,7,8,25,5,21,26,10,76,6,28,5,5,20,17,7,5,68,5,6
26,77,23,15,5,17,7,21,5,36,7,5,8,5,6,6,16,21,5,36,9,6,5,9,16,23,5,5,4,13,5,37,47,6,11,6,6,6,5,54,27,28,7,9,28,5,21,26,10,76,6,32,5,5,20,17,6,5,68,5,6
27,77,23,15,5,17,7,21,5,36,7,5,8,5,6,6,16,21,5,36,8,6,5,9,16,23,5,5,4,15,7,30,45,6,11,6,6,6,5,75,32,28,9,19,28,5,21,26,10,75,6,42,5,5,20,17,8,5,68,5,6
28,77,23,15,5,17,7,21,5,36,7,5,11,5,6,6,16,27,5,36,13,6,5,9,16,23,5,5,4,15,7,39,45,6,11,6,6,6,5,75,33,28,9,19,28,5,21,29,11,75,7,42,7,5,20,19,8,5,68,5,6
29,77,23,15,5,17,7,21,5,43,7,5,11,5,7,6,25,27,5,36,16,6,5,9,19,23,5,5,4,15,7,39,45,6,11,6,6,6,5,75,37,28,9,19,28,5,21,29,11,75,8,50,7,5,20,18,12,5,68,5,6
30,77,23,16,10,17,7,21,6,48,7,5,11,5,7,6,25,27,5,36,19,6,5,9,19,25,5,5,5,22,6,39,45,6,11,6,6,6,5,75,37,28,9,16,28,7,21,29,16,75,9,50,7,5,20,20,13,5,68,5,6
31,77,31,16,10,19,7,37,6,48,8,5,16,5,8,6,25,27,5,36,19,6,5,9,19,34,5,5,5,28,6,45,51,6,11,6,6,6,5,75,37,28,9,16,28,7,21,29,16,75,11,50,7,5,20,23,23,5,68,5,6
32,77,31,16,10,19,7,37,6,48,8,5,16,5,14,6,25,26,5,36,19,6,5,11,19,35,5,5,5,28,6,45,51,6,11,6,6,6,5,75,37,28,9,17,30,7,21,29,16,75,17,50,7,5,18,23,23,5,68,5,6
33,77,31,16,10,30,7,37,6,48,8,5,16,5,17,9,25,26,5,36,19,6,5,17,26,35,5,5,5,28,6,52,51,8,11,6,6,6,5,75,43,28,9,16,30,7,21,29,16,75,17,50,7,5,18,23,25,5,68,5,6
34,77,31,16,10,30,7,37,6,44,8,5,20,5,23,9,25,30,5,36,19,6,5,32,24,40,5,5,5,28,6,52,58,9,15,6,6,6,5,87,43,37,9,18,46,10,21,29,19,79,17,51,7,5,18,23,25,5,82,5,6
35,77,31,16,10,30,7,56,6,44,8,5,31,5,23,9,25,30,5,36,19,6,5,69,24,40,5,5,5,28,6,52,58,9,15,6,6,6,5,87,43,37,12,22,46,17,21,29,19,79,17,51,7,5,18,23,25,5,82,5,6
36,77,31,16,10,30,7,56,6,45,8,6,31,5,23,9,25,38,5,36,19,6,5,69,33,46,5,5,5,25,6,52,58,14,15,6,6,6,5,87,46,37,12,23,46,17,21,29,19,79,17,51,7,5,18,25,25,5,82,5,6
37,77,31,16,10,30,7,56,6,45,8,6,31,5,23,9,25,38,5,36,19,6,5,69,41,46,5,5,5,25,6,52,58,14,16,6,6,6,5,87,46,37,12,23,44,17,20,29,19,79,17,51,7,5,18,25,30,5,82,6,6
38,77,36,16,10,41,7,56,6,52,8,6,31,5,23,9,25,38,11,36,19,6,5,69,41,46,5,5,5,25,6,52,56,14,16,6,6,6,5,87,46,37,12,23,76,17,20,27,19,79,17,51,7,5,18,35,30,5,82,6,6
39,77,36,16,10,41,7,56,6,53,8,6,31,5,23,12,25,38,12,36,19,6,5,69,41,46,5,5,5,25,6,52,64,14,17,6,6,6,5,87,46,37,12,31,76,17,37,27,19,79,25,51,7,5,18,35,30,5,82,6,6
40,77,36,16,14,41,7,56,6,63,9,6,31,5,23,12,25,38,13,36,19,6,5,69,41,46,5,6,5,25,6,52,64,14,17,6,6,6,5,87,46,37,12,40,75,17,37,27,19,79,25,51,7,5,18,35,30,5,82,6,6
41,77,36,16,23,64,7,56,6,63,9,6,56,5,31,12,25,49,19,36,28,6,5,69,41,46,5,6,5,25,6,52,64,14,17,6,6,6,5,92,66,37,12,40,75,17,37,27,18,79,25,67,7,5,18,35,31,5,78,6,6
42,77,40,16,23,64,7,56,6,63,9,6,56,5,31,12,25,49,19,36,28,6,5,69,41,52,5,6,5,38,6,52,64,14,17,6,6,6,5,92,66,39,12,40,86,20,37,27,22,79,25,67,7,5,18,35,31,5,78,6,6
43,77,40,16,28,64,7,56,6,63,9,6,56,5,28,14,25,49,24,36,28,6,5,69,53,52,5,6,5,38,6,52,64,14,17,6,6,6,5,92,66,39,12,40,86,20,37,27,22,79,23,67,7,5,18,35,31,5,78,11,6
44,77,40,16,28,64,7,56,6,58,9,6,56,5,28,14,25,49,24,36,28,7,5,69,53,52,5,6,5,38,6,57,64,14,20,6,6,6,5,92,66,50,12,40,86,20,37,27,24,79,31,67,7,5,18,35,31,5,78,11,6
45,77,40,16,28,64,7,56,6,58,9,6,56,5,54,14,25,49,24,36,28,7,6,69,53,52,5,6,5,38,6,57,64,14,20,6,6,6,5,92,66,50,12,40,86,20,37,37,24,79,28,75,7,5,18,35,37,5,78,11,6
46,77,40,16,41,64,7,56,6,58,9,6,56,5,75,14,25,49,24,36,28,10,6,73,53,52,5,6,5,38,6,57,64,14,21,6,6,6,5,92,66,50,12,40,86,31,41,33,24,83,28,75,7,5,18,35,43,5,78,14,6
47,77,40,16,43,64,7,56,6,58,9,6,54,5,75,14,25,49,23,36,28,14,6,73,53,52,5,6,5,36,6,57,64,14,21,6,6,6,5,92,66,53,12,40,86,39,41,33,24,83,28,75,7,5,18,35,38,5,79,14,6
48,77,40,16,43,64,7,65,6,58,9,6,54,5,75,14,25,49,23,41,29,15,6,73,55,52,5,6,5,36,6,57,77,15,21,6,6,6,6,92,66,53,12,40,86,39,41,33,24,83,34,75,7,5,18,35,38,5,79,18,6
49,77,40,16,43,64,7,65,6,58,11,6,54,5,75,14,25,62,40,41,39,19,6,73,55,52,5,6,5,36,6,57,77,15,21,6,6,6,7,92,66,53,12,40,86,39,48,33,24,83,34,75,7,5,34,34,38,5,79,18,6
50,77,40,16,43,64,7,65,6,58,11,6,54,5,75,14,25,62,50,44,39,19,6,73,55,52,5,6,5,36,6,57,77,15,23,6,6,6,9,92,66,53,12,40,86,39,48,33,30,83,34,75,7,5,34,34,38,5,79,18,6
