generation,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,score19,score20,score21,score22,score23,score24,score25,score26,score27,score28,score29,score30,score31,score32,score33,score34,score35,score36,score37,score38,score39,score40,score41,score42,score43,score44,score45,score46,score47,score48,score49,score50,score51,score52,score53,score54,score55,score56,score57,score58,score59,score60
27,75,117,93,48,42,61,9,63,31,54,34,72,58,79,7,91,48,24,75,18,75,55,51,43,75,12,80,9,13,23,23,7,40,30,62,44,82,22,91,109,34,48,21,41,52,41,73,41,82,5,41,63,56,79,17,63,87,33,22,35
28,75,112,93,48,42,61,9,73,31,70,34,73,58,79,7,91,62,28,75,18,74,55,51,43,75,13,80,9,18,23,28,7,40,30,62,58,82,22,91,109,42,67,21,41,52,41,73,41,82,5,41,73,63,79,20,63,87,38,24,35
29,75,112,93,48,42,57,9,73,31,78,40,73,67,77,7,91,62,28,75,18,77,55,73,48,74,17,80,9,18,34,44,7,40,30,70,58,82,22,91,113,42,67,29,41,52,41,73,46,82,5,41,73,79,83,20,62,87,38,24,35
30,75,112,93,48,42,57,12,73,31,78,45,73,75,77,7,94,62,29,75,18,77,55,73,54,75,17,80,10,18,42,44,7,40,30,76,58,82,22,91,113,42,67,29,41,52,46,73,46,82,5,41,73,79,83,25,76,87,39,25,35
31,75,122,93,46,42,57,13,73,39,78,76,73,75,83,7,94,62,29,75,18,77,55,73,61,75,17,80,14,18,43,44,7,40,30,76,58,82,25,91,113,44,67,33,41,52,48,73,52,82,5,50,73,79,83,25,76,87,52,27,43
32,75,122,88,50,70,57,16,73,39,80,76,73,75,110,7,94,62,29,75,18,77,59,73,69,75,17,80,21,19,58,64,7,40,30,76,62,82,29,91,113,44,67,33,41,51,61,75,52,82,6,50,73,79,83,25,71,112,52,27,47
33,75,127,88,50,70,57,23,73,40,80,76,73,75,110,7,94,62,29,75,18,77,59,66,69,76,17,80,21,20,58,64,7,40,30,76,65,82,29,91,113,50,60,33,41,51,61,75,52,90,6,61,71,70,83,25,71,112,52,33,47
34,75,112,88,66,70,57,23,72,40,80,76,73,75,110,7,94,62,29,75,19,81,59,66,69,76,17,80,21,20,58,67,7,41,30,76,78,82,29,91,112,50,69,33,56,51,63,74,57,90,6,61,70,76,83,25,68,112,52,33,47
35,82,112,88,68,70,57,26,72,49,80,76,73,75,113,7,94,62,29,75,19,81,59,66,69,76,17,80,21,21,70,70,7,41,30,76,77,84,29,91,112,56,73,38,56,63,63,79,57,90,6,61,70,76,83,25,68,112,52,33,47
36,89,112,88,73,70,57,26,84,49,83,76,73,75,113,7,94,62,31,76,19,81,73,66,69,76,17,80,21,24,70,70,7,41,32,76,77,84,29,91,147,56,73,38,56,63,63,79,57,105,6,57,70,83,87,25,78,112,52,33,47
37,83,119,88,73,70,57,30,84,48,83,76,73,75,113,7,94,62,34,75,19,81,73,66,75,81,19,80,23,24,70,70,7,41,41,76,77,84,29,91,147,56,73,38,56,76,77,79,61,105,6,57,72,81,87,25,78,112,52,32,47
38,97,119,88,73,70,57,30,84,48,92,76,73,75,113,7,94,62,34,75,24,82,73,66,75,82,25,80,26,21,70,81,7,41,41,76,77,84,29,91,147,56,73,38,55,76,77,79,75,105,6,57,72,81,88,25,78,112,52,32,47
39,97,119,88,73,79,57,38,84,48,92,76,90,75,113,7,94,62,34,75,24,79,73,66,75,82,28,80,29,21,70,81,7,41,41,76,77,84,29,91,147,56,73,38,55,76,77,86,75,105,6,57,76,81,88,25,82,112,52,32,47
40,97,119,90,79,79,57,38,99,48,92,76,90,73,113,7,91,62,32,75,33,79,73,72,75,82,45,80,37,30,70,85,7,41,37,76,77,84,29,91,147,56,73,38,55,76,87,86,75,114,6,57,75,88,88,25,84,112,52,31,47
41,97,119,90,79,79,57,38,99,48,92,76,90,76,113,7,91,62,37,78,33,79,73,72,75,86,49,80,36,30,70,88,7,41,43,76,77,84,29,91,147,56,73,48,55,76,87,86,75,114,7,57,75,97,88,25,84,112,52,51,47
42,97,119,96,81,79,57,37,99,48,92,76,90,76,113,7,92,62,41,73,33,90,73,72,85,86,49,80,39,36,70,88,7,41,43,76,77,84,29,91,147,56,76,46,65,75,81,86,75,114,7,57,75,97,88,25,84,112,52,51,47
43,97,124,93,81,89,57,46,99,48,92,92,90,76,113,7,92,62,63,73,33,90,73,72,94,86,49,80,39,36,70,88,7,41,54,76,77,84,29,91,147,56,76,46,65,76,85,86,75,114,7,67,75,97,88,25,84,112,52,61,48
44,93,124,93,81,89,57,43,99,48,92,100,90,76,113,7,92,70,63,73,33,98,73,72,80,86,49,80,39,36,75,88,7,41,54,76,77,84,29,91,147,74,81,47,74,75,87,86,79,114,7,67,75,97,88,25,84,112,52,61,47
45,93,124,99,85,97,57,62,99,48,92,100,87,78,113,7,92,77,63,73,33,98,72,72,80,86,49,80,42,36,80,88,7,41,54,76,77,84,30,91,147,74,81,47,74,75,87,89,75,114,7,67,88,98,88,25,84,112,52,61,47
46,93,124,99,85,103,62,62,106,69,92,100,87,78,113,7,92,77,63,78,33,98,74,72,99,86,49,80,41,36,80,88,7,41,64,76,77,92,30,91,147,84,81,47,74,75,90,92,75,114,7,67,88,98,88,25,92,112,57,61,47
47,93,124,99,85,106,62,70,121,69,92,100,87,78,129,7,92,79,63,78,38,98,74,75,99,86,66,80,41,36,80,88,7,41,52,76,83,92,30,91,147,84,85,47,77,75,90,92,86,114,7,67,88,98,88,25,92,112,57,61,47
48,92,126,99,90,106,61,71,121,69,92,100,93,78,129,7,97,79,63,78,38,98,74,75,105,86,74,80,50,36,80,88,7,41,78,76,83,92,30,91,147,98,86,61,77,75,90,92,100,114,7,67,88,98,100,25,92,112,57,61,49
49,92,126,99,90,106,61,71,121,67,98,100,93,88,129,7,97,79,63,78,38,103,74,75,99,86,84,80,52,36,93,88,7,41,78,76,83,88,30,91,147,98,80,61,80,82,90,92,100,114,7,67,88,98,100,25,92,112,57,61,49
50,92,126,99,90,106,61,85,121,67,98,100,93,95,129,7,97,79,63,78,38,103,74,75,99,86,77,80,54,36,93,88,7,41,76,76,83,88,46,91,147,98,80,61,87,82,90,92,100,114,7,67,88,98,100,25,96,112,57,61,52
