generation,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,score19,score20,score21,score22,score23,score24,score25,score26,score27,score28,score29,score30,score31,score32,score33,score34,score35,score36,score37,score38,score39,score40,score41,score42,score43,score44,score45,score46,score47,score48,score49,score50,score51,score52,score53,score54,score55,score56,score57,score58,score59,score60
41,7,54,75,72,80,8,52,96,60,70,31,100,56,7,31,72,84,24,44,93,33,22,9,35,86,13,83,78,67,69,75,80,85,61,89,65,34,36,75,6,75,65,94,81,99,47,49,113,71,31,100,20,35,99,45,46,8,106,74,42
42,7,54,83,88,80,8,52,96,60,81,34,100,56,7,31,75,84,24,44,93,33,22,9,35,86,14,85,81,67,69,75,84,85,55,89,65,41,36,75,6,83,65,94,87,99,47,49,113,71,31,118,20,35,99,44,46,8,106,74,42
43,7,54,89,88,80,8,52,95,74,81,43,100,68,7,31,75,84,24,44,93,33,22,9,35,86,14,85,81,67,69,77,84,85,55,89,70,41,36,75,6,83,72,94,87,99,47,48,113,71,32,118,20,44,99,44,46,8,106,75,42
44,7,54,84,88,80,11,52,95,74,81,50,98,68,8,31,75,84,24,44,93,33,22,9,35,90,14,85,83,67,77,77,78,85,55,89,78,41,36,75,6,83,72,94,88,99,47,48,113,71,36,118,20,45,99,44,46,8,106,74,48
45,7,54,88,88,99,11,52,95,73,81,50,98,68,8,35,75,84,24,44,93,33,24,9,35,90,14,88,89,67,73,85,78,83,79,89,75,41,41,75,6,85,72,94,88,99,51,48,113,71,48,118,20,48,99,44,46,8,106,74,48
46,7,54,90,88,99,12,52,95,73,78,50,98,68,8,38,75,84,24,44,102,33,26,9,35,90,14,88,89,67,76,94,78,83,79,89,75,41,52,75,6,85,72,94,88,99,49,62,113,71,48,118,20,56,99,44,46,8,106,74,48
47,7,54,92,88,120,15,52,95,73,75,50,100,68,8,43,75,84,24,44,102,33,26,9,35,90,14,88,89,66,84,95,78,83,79,89,83,41,52,75,6,85,72,94,88,99,49,62,113,71,48,118,25,56,99,44,46,8,106,75,48
48,11,56,92,90,120,18,52,98,75,95,54,100,68,8,38,75,84,26,44,102,33,26,9,35,95,14,88,89,66,84,95,100,83,63,89,86,41,52,75,6,85,72,94,88,99,49,62,113,71,48,118,25,62,99,44,54,8,106,83,48
49,12,56,92,90,120,18,52,98,75,95,54,100,68,8,40,75,84,29,44,102,43,26,7,35,98,14,88,89,66,96,95,100,94,86,90,86,41,52,75,6,85,77,94,88,99,49,62,113,71,48,118,25,69,99,44,54,8,106,83,48
50,15,56,92,90,120,18,52,98,75,95,54,108,68,8,55,75,84,29,44,102,43,26,7,35,98,14,93,93,66,96,95,100,94,84,94,86,44,52,75,6,81,77,94,88,99,57,58,113,71,48,118,37,64,99,44,62,8,107,83,48
